quantile	chr	peak_id	chrStart	strand	sec_peak	normalized_eob	log10p_val	imbalance	D_D	N_N	D_N_N_D	T_N_N_T	T_D_D_T	T_T
4	chr3R	peak_1728_4	chrStart	+	38	92.4213414634146	16.7631662841116	03_NOT_IMB	26.83	14.02	23.17	3.05	12.81	20.12
4	chr3R	peak_2521_2	chrStart	+	73	99.9969230769231	100	03_NOT_IMB	37.69	25.38	27.69	3.08	0.77	5.38
3	chr3R	peak_487_4	chrStart	+	57	62.5056818181818	2.20643011002357	03_NOT_IMB	60.23	12.5	10.23	0	13.64	3.41
3	chr2R	peak_1436_7	chrStart	+	37	60.7142857142857	2.27463136724067	02_IMB	73.11	7.56	5.04	0	11.76	2.52
4	chr2R	peak_1161_2	chrStart	+	51	77.3132530120482	3.75338685048411	03_NOT_IMB	56.63	8.43	7.22	3.61	14.45	9.64
3	chr3L	peak_1335_4	chrStart	+	50	61.5328244274809	2.50228607063265	02_IMB	45.04	12.98	17.56	3.81	16.03	4.58
1	chr2R	peak_427_2	chrStart	+	125	23.65	0.289781603636897	01_NOT_SIG	28.85	5.77	15.39	17.31	30.77	1.92
4	chr3L	peak_36_2	chrStart	+	48	94.5806451612903	17.7578712111713	03_NOT_IMB	29.03	3.23	3.22	0.81	25	38.71
1	chr3R	peak_786_5	chrStart	+	76	0	0.414820680128659	01_NOT_SIG	29.5	33.81	25.18	2.88	8.63	0.0
3	chr2L	peak_601_1	chrStart	+	47	56.2564102564102	2.07119675549152	03_NOT_IMB	39.32	16.24	18.81	7.69	12.82	5.13
3	chr3R	peak_4567_2	chrStart	+	167	51.4285714285714	1.30454327300207	01_NOT_SIG	5.1	17.35	53.06	13.26	8.16	3.06
3	chr3L	peak_554_1	chrStart	+	48	51.3446808510638	1.44817192715101	01_NOT_SIG	20.21	25.53	28.72	8.51	12.76	4.26
3	chr2L	peak_436_3	chrStart	+	32	62.49375	3.31344279177889	03_NOT_IMB	46.25	27.5	7.5	8.12	6.25	4.38
2	chr2R	peak_485_3	chrStart	+	117	36	1.3166138821277	01_NOT_SIG	16.28	30.23	43.02	4.65	4.65	1.16
3	chr2L	peak_3583_5	chrStart	+	42	68.9519553072626	4.02660478441559	03_NOT_IMB	6.7	54.75	17.32	4.47	11.73	5.03
2	chr3L	peak_89_1	chrStart	+	155	37.2	0.858879969594872	01_NOT_SIG	52.5	2.5	20	4.17	18.33	2.5
2	chr2R	peak_5328_1	chrStart	+	45	27.08	0.721940481145809	01_NOT_SIG	29.23	38.46	12.31	6.16	12.31	1.54
2	chr3L	peak_3985_2	chrStart	+	60	31.4346153846154	1.02150285131061	01_NOT_SIG	17.95	34.62	33.33	8.98	3.85	1.28
3	chr3R	peak_1037_7	chrStart	+	50	55.5545454545455	2.24241357995594	03_NOT_IMB	14.55	59.09	17.28	2.73	4.55	1.82
2	chr3R	peak_49_4	chrStart	+	48	28.8852320675106	1.24147788434121	01_NOT_SIG	36.71	34.18	18.14	2.96	7.17	0.84
1	chr2R	peak_3973_6	chrStart	+	66	0	0.442477090328169	01_NOT_SIG	73.81	4.76	10.32	3.18	7.94	0.0
3	chr2L	peak_5337_1	chrStart	+	53	68.1896103896104	2.38626389032346	02_IMB	22.73	40.26	13.63	4.55	15.59	3.25
2	chr3R	peak_564_2	chrStart	+	50	36.0025751072961	1.40922286361009	01_NOT_SIG	75.54	4.29	6.01	0.86	12.01	1.29
4	chr2L	peak_343_7	chrStart	+	52	78.256914893617	5.71623615661141	03_NOT_IMB	25.53	51.6	8.51	3.19	6.91	4.26
1	chr2R	peak_2168_4	chrStart	+	51	0	0.327278761629203	01_NOT_SIG	80.0	1.94	5.81	0	12.26	0.0
3	chr2L	peak_1585_3	chrStart	+	50	65.1610738255034	2.1094225326566	03_NOT_IMB	26.17	5.37	19.46	8.05	29.53	11.41
2	chr3R	peak_4339_6	chrStart	+	142	30	0.8879467833166	01_NOT_SIG	66.67	0.0	16.66	2.78	12.5	1.39
4	chr2R	peak_5262_2	chrStart	+	49	93.7	15.1373240754221	03_NOT_IMB	44.7	10.61	11.36	7.58	6.06	19.7
2	chr3L	peak_554_8	chrStart	+	69	31.4307692307692	1.39693396994098	01_NOT_SIG	20.28	35.66	36.36	0	7	0.7
2	chr2L	peak_18_13	chrStart	+	55	36.6666666666667	1.76085779032503	01_NOT_SIG	30.62	30.62	20.86	5.42	10.57	1.9
2	chr3L	peak_846_4	chrStart	+	42	34.5525773195876	0.966547533809105	01_NOT_SIG	50.52	15.46	14.44	6.19	11.34	2.06
2	chr3L	peak_4802_3	chrStart	+	103	25.0050632911392	0.739781998733313	01_NOT_SIG	26.58	35.44	20.26	7.59	8.86	1.27
2	chr2L	peak_4578_1	chrStart	+	81	35.7086092715232	1.30454327300207	01_NOT_SIG	54.97	15.23	16.56	1.98	9.93	1.32
2	chr3R	peak_2089_1	chrStart	+	35	25.7095890410959	0.849487780835276	01_NOT_SIG	73.97	7.76	1.83	0.92	14.62	0.91
2	chr2L	peak_3359_2	chrStart	+	42	48.3948598130841	1.65775392449995	01_NOT_SIG	24.3	40.19	19.16	11.21	3.74	1.4
2	chr3L	peak_287_2	chrStart	+	57	39.6927374301676	1.36696826121073	01_NOT_SIG	59.22	6.7	6.14	3.08	22.35	2.51
4	chr3L	peak_1710_2	chrStart	+	63	85.4601769911504	5.29322402638062	02_IMB	30.97	19.47	23	1.77	15.92	8.85
3	chr3L	peak_1987_2	chrStart	+	167	50.9157894736842	1.2568005397029	01_NOT_SIG	19.3	17.54	38.6	15.79	5.26	3.51
2	chr3L	peak_310_1	chrStart	+	175	41.6785714285714	0.693904001374947	01_NOT_SIG	21.43	11.9	30.95	11.9	19.05	4.76
4	chr3L	peak_2944_6	chrStart	+	123	90.2659574468085	5.02568911751576	03_NOT_IMB	10.64	14.89	21.28	17.03	8.51	27.66
1	chr2R	peak_282_1	chrStart	+	125	0	0.420815527638853	01_NOT_SIG	68.09	0.71	20.57	2.13	8.52	0.0
3	chr2L	peak_1479_2	chrStart	+	51	61.8215053763441	2.39014852534406	03_NOT_IMB	73.12	3.23	5.38	4.31	9.68	4.3
1	chr2L	peak_2799_4	chrStart	+	51	0	0.331928733854558	01_NOT_SIG	58.7	13.04	6.52	6.52	15.22	0.0
3	chr2L	peak_361_2	chrStart	+	49	61.1142857142857	1.32635589205741	01_NOT_SIG	39.05	9.52	7.61	1.9	38.1	3.81
2	chr2L	peak_536_1	chrStart	+	48	41.5630769230769	1.57663933012896	01_NOT_SIG	36.15	35.38	16.16	1.54	9.23	1.54
1	chr2R	peak_485_3	chrStart	+	78	0	0.472320860898143	01_NOT_SIG	19.82	38.74	30.63	5.4	5.4	0.0
2	chr3L	peak_4962_1	chrStart	+	99	34.3101265822785	0.365281344662738	01_NOT_SIG	12.66	12.66	25.31	16.45	29.11	3.8
3	chr2L	peak_1036_4	chrStart	+	42	56.1454545454545	2.42702188363661	02_IMB	50.91	22.42	12.12	4.85	7.27	2.42
2	chr3L	peak_1337_1	chrStart	+	30	36.096644295302	1.1304016448703	01_NOT_SIG	8.72	64.43	10.73	10.73	4.02	1.34
3	chr2R	peak_1161_7	chrStart	+	38	72.7310924369748	5.62696040521972	03_NOT_IMB	81.93	6.72	2.94	0.42	5.46	2.52
1	chr3L	peak_3005_2	chrStart	+	75	0	0.413590338306533	01_NOT_SIG	56.25	14.06	14.07	1.56	14.06	0.0
2	chr3R	peak_1159_3	chrStart	+	113	42.675	0.554121216010701	01_NOT_SIG	41.41	4.69	16.4	3.12	32.81	1.56
2	chr3R	peak_3454_5	chrStart	+	88	47.1428571428571	0.37803774914205	01_NOT_SIG	13.79	4.43	27.59	27.1	20.2	6.9
1	chr3L	peak_4200_1	chrStart	+	100	0	0.465054034655849	01_NOT_SIG	2.54	67.01	22.33	8.12	0	0.0
1	chr3R	peak_181_2	chrStart	+	73	23.0727272727273	0.565016437055997	01_NOT_SIG	59.74	0.0	16.88	2.6	19.48	1.3
3	chr3R	peak_1918_5	chrStart	+	43	57.1437908496732	2.61196276929845	03_NOT_IMB	85.62	4.58	3.27	0.65	4.57	1.31
2	chr3R	peak_362_2	chrStart	+	76	46.6627118644068	1.72509898754835	01_NOT_SIG	69.49	5.93	12.71	1.69	8.47	1.69
3	chr2L	peak_434_6	chrStart	+	51	65.6173913043478	2.57885199683564	02_IMB	57.14	6.21	6.21	1.86	22.98	5.59
4	chr3R	peak_1288_2	chrStart	+	45	80	4.0211409965735	03_NOT_IMB	75.49	2.94	9.8	0.98	6.86	3.92
2	chr2L	peak_343_3	chrStart	+	81	38.7413461538462	0.40393969889772	01_NOT_SIG	38.46	9.62	10.58	9.61	28.85	2.88
4	chr3R	peak_2582_4	chrStart	+	50	88.5456953642384	11.971941981754	03_NOT_IMB	21.85	19.87	10.6	7.28	18.54	21.85
3	chr3R	peak_489_4	chrStart	+	72	67.0545945945946	2.92965716400655	02_IMB	71.89	7.03	10.81	1.08	7.57	1.62
3	chr3L	peak_118_2	chrStart	+	97	57.1368421052632	1.95006796486193	01_NOT_SIG	61.05	6.32	11.58	3.16	13.69	4.21
4	chr2R	peak_1554_4	chrStart	+	70	83.5923913043478	5.50001150006322	03_NOT_IMB	3.26	38.04	9.78	21.74	6.52	20.65
2	chr3R	peak_697_1	chrStart	+	52	37.2458015267176	0.651007883347609	01_NOT_SIG	61.83	5.34	3.81	6.87	20.61	1.53
2	chr2L	peak_467_3	chrStart	+	56	39.5067669172932	1.52646708466947	01_NOT_SIG	41.35	24.81	21.81	1.5	9.02	1.5
1	chr3R	peak_1699_3	chrStart	+	89	21.256204379562	0.838937387614831	01_NOT_SIG	32.12	33.58	21.9	2.19	9.49	0.73
2	chr2R	peak_2168_8	chrStart	+	60	44.4427184466019	1.46693938614028	01_NOT_SIG	66.99	5.83	11.65	0	13.59	1.94
3	chr3R	peak_2580_3	chrStart	+	86	55.9444444444444	1.54023116153438	01_NOT_SIG	65.28	0.0	6.94	1.39	20.83	5.56
4	chr2R	peak_30_1	chrStart	+	173	75.55	2.38626389032346	02_IMB	60.29	1.47	13.23	1.47	17.65	5.88
2	chr2L	peak_1479_4	chrStart	+	74	25.0020202020202	0.871117582453134	01_NOT_SIG	45.45	14.14	26.26	5.05	8.08	1.01
3	chr2R	peak_2268_11	chrStart	+	85	51.013698630137	2.63366934969391	03_NOT_IMB	20.55	31.05	34.7	4.57	6.85	2.28
1	chr2R	peak_116_7	chrStart	+	44	21.8797297297297	0.759755692095148	01_NOT_SIG	35.14	31.08	19.6	6.76	6.76	0.68
2	chr2R	peak_267_1	chrStart	+	87	25.9212121212121	0.654871985631306	01_NOT_SIG	24.24	28.79	25.76	12.12	7.58	1.52
2	chr3R	peak_3454_5	chrStart	+	134	43.7389937106918	1.3118806805913	01_NOT_SIG	23.9	3.14	50.95	3.77	16.35	1.89
3	chr3L	peak_1372_1	chrStart	+	62	55.547619047619	1.55494043134816	01_NOT_SIG	52.38	1.59	22.22	7.93	11.11	4.76
1	chr2L	peak_1579_6	chrStart	+	100	16.0827067669173	0.496287165155448	01_NOT_SIG	66.17	1.5	15.04	2.26	14.28	0.75
1	chr2R	peak_2836_1	chrStart	+	96	0	0.357497696784819	01_NOT_SIG	9.86	32.39	40.85	8.45	8.45	0.0
3	chr3R	peak_3183_4	chrStart	+	46	53.3333333333333	1.83766985279014	01_NOT_SIG	45.56	12.22	28.89	2.22	8.89	2.22
2	chr2L	peak_3158_1	chrStart	+	59	46.6666666666667	1.4835217962243	01_NOT_SIG	74.44	3.33	6.66	0	13.33	2.22
2	chr3L	peak_66_1	chrStart	+	50	41.4253731343284	1.62625933695731	01_NOT_SIG	43.78	26.37	12.44	3.48	11.95	1.99
2	chr3R	peak_3859_3	chrStart	+	106	31.8623913043478	1.01236537879442	01_NOT_SIG	5.65	18.91	54.35	18.26	1.96	0.87
3	chr2R	peak_4887_1	chrStart	+	36	51.8442105263158	1.47389352429573	01_NOT_SIG	69.47	1.05	0	1.05	23.16	5.26
3	chr2L	peak_2337_6	chrStart	+	39	66.8531914893617	2.24086672353309	02_IMB	30.5	26.24	15.61	3.55	19.86	4.26
4	chr3L	peak_530_3	chrStart	+	30	100	100	03_NOT_IMB	13.74	71.76	8.4	0	0.76	5.34
3	chr3L	peak_1335_3	chrStart	+	149	52.5	0.727368902094493	01_NOT_SIG	12.86	17.14	20	15.71	25.71	8.57
1	chr3L	peak_4962_2	chrStart	+	115	0	0.344177175285452	01_NOT_SIG	24.39	23.17	36.59	3.66	12.2	0.0
2	chr3L	peak_1078_1	chrStart	+	41	46.4308641975309	1.47523648149101	01_NOT_SIG	17.28	51.85	14.81	7.41	6.17	2.47
4	chr3L	peak_1092_3	chrStart	+	31	75.18	5.3975589088092	03_NOT_IMB	30.67	29.33	20	5.33	8	6.67
1	chr2L	peak_3075_1	chrStart	+	48	13.639751552795	0.365933711531639	01_NOT_SIG	48.45	18.63	14.29	1.24	16.77	0.62
2	chr3R	peak_5110_1	chrStart	+	134	27.0802816901408	0.770369968772073	01_NOT_SIG	7.04	36.62	38.03	12.68	4.23	1.41
3	chr3R	peak_2156_4	chrStart	+	144	68.0608108108108	1.41841794658551	01_NOT_SIG	22.97	20.27	9.46	16.21	21.62	9.46
3	chr3R	peak_621_3	chrStart	+	35	58.5886138613861	1.53005921181191	01_NOT_SIG	46.53	5.94	9.41	0.5	35.15	2.48
2	chr3L	peak_103_3	chrStart	+	116	31.7308333333333	0.40221009892753	01_NOT_SIG	0.0	34.58	23.34	27.09	13.33	1.67
4	chrX	peak_142_7	chrStart	+	34	99.989010989011	100	02_IMB	23.08	29.67	14.29	3.3	21.98	7.69
2	chr3L	peak_4633_2	chrStart	+	80	48.9714285714286	1.04763976303382	01_NOT_SIG	47.62	2.38	21.42	14.28	9.52	4.76
2	chr2L	peak_2430_7	chrStart	+	92	28.8907894736842	0.873134245309651	01_NOT_SIG	47.37	18.42	17.11	3.95	11.84	1.32
3	chr3L	peak_1026_4	chrStart	+	39	61.5338709677419	2.74869218843906	03_NOT_IMB	80.65	2.42	2.42	0	11.29	3.23
2	chr2R	peak_4_2	chrStart	+	69	44.7175	0.821186316496107	01_NOT_SIG	45.0	1.25	15	10	25	3.75
1	chr3L	peak_98_6	chrStart	+	112	14.2808823529412	0.389092688735465	01_NOT_SIG	41.91	10.29	28.68	5.15	13.24	0.74
3	chr2L	peak_1036_5	chrStart	+	39	58.1061728395062	0.423250956139992	01_NOT_SIG	11.73	19.14	6.79	4.32	51.24	6.79
1	chr2R	peak_2608_1	chrStart	+	116	0	0.318873254117298	01_NOT_SIG	6.7	34.02	47.94	6.18	5.15	0.0
2	chr2L	peak_4710_3	chrStart	+	110	31.4285714285714	0.755523107216613	01_NOT_SIG	50.0	10.2	17.34	6.12	14.28	2.04
2	chr2R	peak_641_5	chrStart	+	81	36	1.12879843266907	01_NOT_SIG	48.6	13.08	21.49	2.8	12.15	1.87
3	chr2R	peak_4479_3	chrStart	+	84	64.64	2.80567865975608	03_NOT_IMB	76.19	3.81	4.76	0.95	10.47	3.81
3	chr3R	peak_3279_1	chrStart	+	105	65.2314814814815	1.27101989555899	01_NOT_SIG	9.26	5.56	38.89	5.55	35.18	5.56
3	chr2R	peak_213_2	chrStart	+	56	65.7203703703704	1.90030883857331	01_NOT_SIG	10.19	41.67	26.85	2.78	15.74	2.78
2	chr2L	peak_1206_4	chrStart	+	112	25.3473684210526	0.401017073989381	01_NOT_SIG	26.32	21.05	23.15	11.58	15.79	2.11
3	chr3L	peak_1257_3	chrStart	+	56	70.9157303370787	2.70906447392193	02_IMB	50.56	26.97	7.87	2.24	8.99	3.37
1	chrX	peak_2024_1	chrStart	+	109	17.3591549295775	0.507356211188497	01_NOT_SIG	1.41	32.39	48.59	13.38	3.52	0.7
1	chr3L	peak_24_3	chrStart	+	60	20.8786516853933	0.516024943064012	01_NOT_SIG	47.19	20.22	11.24	1.12	19.1	1.12
4	chr3L	peak_342_6	chrStart	+	41	90.2222222222222	4.72342239970794	02_IMB	32.22	25.56	20	5.56	10	6.67
4	chr3R	peak_519_11	chrStart	+	34	100	100	03_NOT_IMB	3.03	76.77	12.12	1.01	2.02	5.05
2	chr3R	peak_345_3	chrStart	+	59	46.1538461538462	2.13741800394883	03_NOT_IMB	75.27	4.4	9.34	0.55	8.79	1.65
3	chr3L	peak_2759_2	chrStart	+	94	68.9458823529412	1.54629873639262	01_NOT_SIG	29.41	1.18	8.24	4.71	48.24	8.24
4	chr2L	peak_1165_3	chrStart	+	85	78.9425287356322	1.74931305450073	01_NOT_SIG	25.29	13.79	14.94	1.15	37.93	6.9
4	chr2R	peak_2026_5	chrStart	+	32	89.4079545454545	5.6670578889893	03_NOT_IMB	63.64	10.23	4.55	0	12.5	9.09
1	chr3R	peak_1221_8	chrStart	+	89	0	0.356114670802071	01_NOT_SIG	62.5	8.04	16.07	3.57	9.82	0.0
3	chrX	peak_3202_1	chrStart	+	40	50.0045454545454	1.71829472732484	01_NOT_SIG	77.27	4.55	4.55	0	11.37	2.27
4	chr2R	peak_1161_8	chrStart	+	107	78.4353741496599	4.74639347779433	03_NOT_IMB	74.15	2.04	10.2	2.04	7.48	4.08
2	chr3R	peak_3693_1	chrStart	+	108	30	1.13454714149496	01_NOT_SIG	68.81	1.83	18.35	3.67	6.42	0.92
1	chr3R	peak_3048_8	chrStart	+	37	22.6115702479339	0.726480638728902	01_NOT_SIG	70.25	8.26	5.79	0.83	14.05	0.83
1	chr2R	peak_3867_5	chrStart	+	74	17.4565217391304	0.740452538250882	01_NOT_SIG	10.33	50.0	27.72	3.81	7.61	0.54
2	chr2L	peak_1585_2	chrStart	+	141	41.5555555555556	0.484969055741619	01_NOT_SIG	26.39	2.78	26.39	15.27	23.62	5.56
2	chr2R	peak_5420_1	chrStart	+	62	31.2428571428571	0.220136347621589	01_NOT_SIG	20.41	10.2	26.53	19.05	21.77	2.04
3	chr3R	peak_2908_3	chrStart	+	33	54.2857142857143	2.97289647851228	02_IMB	32.43	45.17	15.06	3.86	2.31	1.16
2	chrX	peak_2802_8	chrStart	+	63	45.8449152542373	0.888694634962009	01_NOT_SIG	50.0	4.24	5.93	2.54	33.9	3.39
1	chr3R	peak_1204_1	chrStart	+	117	0	0.370617108871412	01_NOT_SIG	39.74	17.95	26.92	7.69	7.69	0.0
2	chr3R	peak_3085_1	chrStart	+	64	34.3813953488372	0.722274378171292	01_NOT_SIG	38.37	12.79	23.25	10.47	12.79	2.33
3	chr3L	peak_4562_1	chrStart	+	38	57.5846153846154	1.80290375280502	01_NOT_SIG	60.26	8.97	6.41	2.56	16.66	5.13
1	chr2R	peak_1100_8	chrStart	+	109	22.2276923076923	0.503024388436586	01_NOT_SIG	30.77	18.46	26.15	3.08	20	1.54
3	chr2L	peak_212_5	chrStart	+	71	53.3260273972603	1.60488308590698	01_NOT_SIG	71.23	0.0	12.33	0	13.7	2.74
2	chr2R	peak_1966_5	chrStart	+	97	41.6666666666667	1.20542748372998	01_NOT_SIG	41.98	4.94	34.56	1.23	14.81	2.47
3	chr3L	peak_610_4	chrStart	+	36	70.6483516483516	4.08667619133974	03_NOT_IMB	57.14	2.75	7.15	1.1	23.62	8.24
2	chr2L	peak_170_5	chrStart	+	43	38.4756097560976	0.754697479636238	01_NOT_SIG	30.49	29.27	9.76	8.54	18.3	3.66
3	chr3R	peak_370_5	chrStart	+	42	53.8461538461538	2.6956413607216	03_NOT_IMB	73.33	7.18	5.13	2.56	9.23	2.56
1	chrX	peak_765_6	chrStart	+	78	0	0.380415271571288	01_NOT_SIG	36.36	28.18	21.82	6.37	7.28	0.0
3	chr2R	peak_3915_6	chrStart	+	35	64.2883720930232	3.01669541767212	03_NOT_IMB	81.4	1.55	7.76	0.78	6.2	2.33
3	chr3L	peak_1461_4	chrStart	+	61	52.94	1.70686217453636	01_NOT_SIG	34.29	25.71	20	2.85	14.29	2.86
2	chr3R	peak_2782_6	chrStart	+	77	25.3271844660194	0.754954818050258	01_NOT_SIG	64.08	3.88	13.59	1.94	15.53	0.97
2	chr2L	peak_146_4	chrStart	+	113	38.6363636363636	0.763065775416277	01_NOT_SIG	23.64	12.73	32.72	12.73	14.54	3.64
2	chr2L	peak_5449_2	chrStart	+	32	49.1022321428571	2.46520927903685	03_NOT_IMB	58.48	14.73	12.06	1.34	11.16	2.23
3	chr2R	peak_2345_4	chrStart	+	67	51.9324324324324	1.44817192715101	01_NOT_SIG	13.51	44.59	17.57	14.87	5.4	4.05
2	chr3R	peak_1302_3	chrStart	+	102	27.0787234042553	0.939721361546697	01_NOT_SIG	34.04	17.02	35.11	3.19	9.58	1.06
2	chr2L	peak_1206_2	chrStart	+	47	40.1114649681529	1.49485789053247	01_NOT_SIG	33.76	35.03	15.28	3.82	10.19	1.91
1	chrX	peak_2082_2	chrStart	+	37	0	0.344376560879306	01_NOT_SIG	30.7	47.44	12.1	2.8	6.98	0.0
2	chr3R	peak_3071_1	chrStart	+	74	37.7830985915493	0.892880324000183	01_NOT_SIG	40.85	9.86	25.35	1.41	19.72	2.82
2	chr2R	peak_2135_1	chrStart	+	93	32.8888888888889	0.922678274275801	01_NOT_SIG	11.85	28.15	41.48	3.7	13.33	1.48
2	chr2R	peak_1262_10	chrStart	+	36	48.9852631578947	1.74996548668492	01_NOT_SIG	74.74	4.21	8.42	1.05	9.47	2.11
1	chr2L	peak_3058_5	chrStart	+	99	0	0.492987883082986	01_NOT_SIG	6.61	39.67	43.8	6.61	3.31	0.0
1	chr2R	peak_1080_1	chrStart	+	116	0	0.225537058618389	01_NOT_SIG	5.21	28.12	43.75	11.46	11.46	0.0
1	chr3R	peak_76_6	chrStart	+	95	23.8125	0.900130765971692	01_NOT_SIG	17.5	30.0	40	7.5	4.17	0.83
3	chr3R	peak_1032_1	chrStart	+	31	50	2.10534900844551	03_NOT_IMB	85.9	0.0	1.28	0	10.9	1.92
2	chr3R	peak_2368_6	chrStart	+	157	27.0730158730159	0.70378303014006	01_NOT_SIG	28.57	19.05	31.74	7.93	11.11	1.59
2	chr2R	peak_4137_2	chrStart	+	77	36	0.934077794428688	01_NOT_SIG	71.43	1.19	5.95	2.38	16.66	2.38
1	chr2R	peak_949_3	chrStart	+	109	0	0.351713067787397	01_NOT_SIG	34.72	25.0	23.61	8.34	8.34	0.0
3	chr2R	peak_20_4	chrStart	+	89	61.5428571428571	1.95006796486193	01_NOT_SIG	4.76	52.38	23.81	9.52	5.95	3.57
1	chr3L	peak_2759_4	chrStart	+	99	0	0.288501854507549	01_NOT_SIG	54.65	4.65	23.26	3.49	13.96	0.0
4	chr2L	peak_2819_8	chrStart	+	48	79.5444444444444	6.14713735045667	03_NOT_IMB	76.67	6.11	6.11	0	7.22	3.89
3	chrX	peak_410_3	chrStart	+	62	52.382	1.3417386273808	01_NOT_SIG	64.0	4.0	10	2	16	4.0
3	chr3L	peak_2227_5	chrStart	+	74	52.1194029850746	2.15750324363982	02_IMB	14.93	44.28	18.41	10.94	8.46	2.99
4	chr2L	peak_195_3	chrStart	+	43	84.4472972972973	6.8767819839827	03_NOT_IMB	16.22	54.73	16.22	2.03	5.41	5.41
1	chr2L	peak_229_1	chrStart	+	163	0	0.347199499779738	01_NOT_SIG	26.25	7.5	50	0	16.25	0.0
3	chr3L	peak_2204_2	chrStart	+	65	53.3383177570093	2.00007163891124	03_NOT_IMB	0.93	63.55	24.3	5.6	3.74	1.87
2	chr3R	peak_593_4	chrStart	+	58	25.9259259259259	0.948261856852371	01_NOT_SIG	74.07	4.63	8.33	0.93	11.11	0.93
2	chr2R	peak_1855_6	chrStart	+	77	46.1395348837209	0.587849010478745	01_NOT_SIG	32.56	6.98	13.96	4.65	34.89	6.98
1	chr3R	peak_2046_4	chrStart	+	100	0	0.0609625173938882	01_NOT_SIG	26.98	4.76	31.75	11.11	25.4	0.0
1	chr3R	peak_1186_3	chrStart	+	122	18.795652173913	0.108877440531184	01_NOT_SIG	14.13	5.43	32.6	14.13	32.6	1.09
1	chr3R	peak_3495_1	chrStart	+	57	23.6131868131868	0.657068958775918	01_NOT_SIG	59.34	9.89	12.09	1.1	16.48	1.1
2	chr3L	peak_820_4	chrStart	+	66	30.7610619469027	0.849551080103627	01_NOT_SIG	30.09	27.43	23.01	7.96	9.73	1.77
1	chr3R	peak_3183_6	chrStart	+	115	20.9961038961039	0.519262460606619	01_NOT_SIG	61.04	1.3	15.58	5.19	15.58	1.3
4	chr3L	peak_573_1	chrStart	+	34	92.7466666666667	5.67906581329156	02_IMB	15.56	47.78	10	3.33	14.44	8.89
3	chr3L	peak_610_3	chrStart	+	66	69.0681818181818	3.28595175154272	03_NOT_IMB	42.42	4.55	18.94	7.58	17.42	9.09
1	chr2R	peak_21_5	chrStart	+	126	0	0.249121917535301	01_NOT_SIG	8.24	18.82	52.94	14.11	5.89	0.0
1	chr3L	peak_1026_7	chrStart	+	132	23.2	0.548981780319593	01_NOT_SIG	34.78	5.22	34.78	5.22	19.13	0.87
4	chr3R	peak_4593_2	chrStart	+	42	78.7904	4.16475120786966	03_NOT_IMB	77.6	4.8	7.2	0	7.2	3.2
2	chr3R	peak_388_2	chrStart	+	98	36.7610619469027	0.754954818050258	01_NOT_SIG	38.05	5.31	29.2	7.07	17.69	2.65
1	chr3L	peak_613_2	chrStart	+	159	0	0.338320658137037	01_NOT_SIG	17.65	12.42	58.17	5.23	6.53	0.0
2	chr2L	peak_1793_2	chrStart	+	104	28.9811965811966	0.211852926788184	01_NOT_SIG	5.98	26.5	25.64	25.64	13.67	2.56
2	chr3L	peak_419_2	chrStart	+	70	48.5341463414634	2.00381272232326	02_IMB	71.34	2.44	12.81	0.61	10.98	1.83
3	chr2R	peak_2268_3	chrStart	+	47	72.5727272727273	7.82464826942888	03_NOT_IMB	26.55	41.09	16	5.09	6.18	5.09
2	chr3L	peak_2943_3	chrStart	+	79	42.8666666666667	1.22260522760625	01_NOT_SIG	49.49	15.15	13.13	3.03	16.16	3.03
2	chr3R	peak_3454_4	chrStart	+	165	29.9907692307692	0.600418424249108	01_NOT_SIG	15.38	3.85	53.08	8.46	16.93	2.31
2	chr2L	peak_78_6	chrStart	+	71	47.5	1.06030159957721	01_NOT_SIG	50.0	4.55	16.67	3.04	22.73	3.03
2	chr2L	peak_1514_1	chrStart	+	117	45.6845070422535	0.993904426094504	01_NOT_SIG	34.51	11.97	16.19	5.63	26.06	5.63
2	chr2R	peak_115_2	chrStart	+	44	37.66375	1.2046999654193	01_NOT_SIG	53.12	15.62	13.12	1.88	14.38	1.88
4	chrX	peak_1247_3	chrStart	+	49	78.12	3.39456095284572	03_NOT_IMB	36.0	38.67	5.33	5.33	8	6.67
3	chr3R	peak_135_4	chrStart	+	83	64.2891089108911	2.70503967932614	03_NOT_IMB	50.5	19.8	17.82	1.98	6.93	2.97
2	chr3L	peak_2303_6	chrStart	+	50	38.2226804123711	0.848890594757763	01_NOT_SIG	36.08	18.56	18.55	9.27	14.43	3.09
3	chr2L	peak_4748_3	chrStart	+	42	68.7845238095238	6.37999531728265	03_NOT_IMB	55.56	8.73	13.1	0.4	15.88	6.35
1	chr2R	peak_2835_4	chrStart	+	133	0	0.332699615829187	01_NOT_SIG	20.0	7.27	52.73	7.27	12.72	0.0
2	chr2L	peak_1785_2	chrStart	+	74	28.5663716814159	1.12648932406461	01_NOT_SIG	54.87	5.31	29.2	1.77	7.96	0.88
1	chr3L	peak_2440_3	chrStart	+	130	20.4510638297872	0.580766206629658	01_NOT_SIG	2.13	14.89	63.83	7.45	10.64	1.06
4	chrX	peak_1749_9	chrStart	+	49	89.0142857142857	7.94249320478355	03_NOT_IMB	77.78	5.56	2.38	0	7.14	7.14
2	chr3R	peak_730_3	chrStart	+	145	28.5692307692308	0.912965429506178	01_NOT_SIG	64.1	1.28	19.23	1.28	12.82	1.28
