file_name_without_sam_flag	total_reads	total_naked	total_tf	total_nuc	occup_naked	occup_tf	occup_nuc	total_discard	occup_discard
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4652_1_binding_label.cond8.tsv	130	18	0	108	13.85	0.0	83.08	4	3.08
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4916_1_binding_label.cond8.tsv	115	11	6	87	9.57	5.22	75.65	11	9.57
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4292_1_binding_label.cond8.tsv	85	61	10	11	71.76	11.76	12.94	3	3.53
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4505_2_binding_label.cond8.tsv	224	77	16	125	34.38	7.14	55.8	6	2.68
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3214_1_binding_label.cond8.tsv	115	4	14	94	3.48	12.17	81.74	3	2.61
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1384_1_binding_label.cond8.tsv	69	10	1	54	14.49	1.45	78.26	4	5.8
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3661_1_binding_label.cond8.tsv	101	55	8	33	54.46	7.92	32.67	5	4.95
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1040_1_binding_label.cond8.tsv	208	38	4	157	18.27	1.92	75.48	9	4.33
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_381_1_binding_label.cond8.tsv	168	13	3	147	7.74	1.79	87.5	5	2.98
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2450_1_binding_label.cond8.tsv	102	34	9	57	33.33	8.82	55.88	2	1.96
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3275_1_binding_label.cond8.tsv	191	30	6	143	15.71	3.14	74.87	12	6.28
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4931_1_binding_label.cond8.tsv	182	134	21	24	73.63	11.54	13.19	3	1.65
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2898_1_binding_label.cond8.tsv	63	4	7	44	6.35	11.11	69.84	8	12.7
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4289_1_binding_label.cond8.tsv	141	53	14	70	37.59	9.93	49.65	4	2.84
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3331_1_binding_label.cond8.tsv	167	24	8	131	14.37	4.79	78.44	4	2.4
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5065_1_binding_label.cond8.tsv	131	14	7	104	10.69	5.34	79.39	6	4.58
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3374_2_binding_label.cond8.tsv	136	82	14	37	60.29	10.29	27.21	3	2.21
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1298_1_binding_label.cond8.tsv	44	6	4	28	13.64	9.09	63.64	6	13.64
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_382_1_binding_label.cond8.tsv	92	10	3	73	10.87	3.26	79.35	6	6.52
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4659_1_binding_label.cond8.tsv	41	14	2	23	34.15	4.88	56.1	2	4.88
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2711_1_binding_label.cond8.tsv	63	9	0	53	14.29	0.0	84.13	1	1.59
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4647_1_binding_label.cond8.tsv	339	82	30	219	24.19	8.85	64.6	8	2.36
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4421_1_binding_label.cond8.tsv	154	57	20	69	37.01	12.99	44.81	8	5.19
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5280_1_binding_label.cond8.tsv	89	10	11	64	11.24	12.36	71.91	4	4.49
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3504_1_binding_label.cond8.tsv	112	7	7	97	6.25	6.25	86.61	1	0.89
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1416_1_binding_label.cond8.tsv	169	15	2	139	8.88	1.18	82.25	13	7.69
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3306_1_binding_label.cond8.tsv	106	21	15	69	19.81	14.15	65.09	1	0.94
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3980_1_binding_label.cond8.tsv	75	10	5	58	13.33	6.67	77.33	2	2.67
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4996_1_binding_label.cond8.tsv	121	16	2	101	13.22	1.65	83.47	2	1.65
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1272_1_binding_label.cond8.tsv	47	26	2	15	55.32	4.26	31.91	4	8.51
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2158_1_binding_label.cond8.tsv	278	71	13	188	25.54	4.68	67.63	6	2.16
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_986_1_binding_label.cond8.tsv	56	26	1	27	46.43	1.79	48.21	2	3.57
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2331_2_binding_label.cond8.tsv	71	27	2	42	38.03	2.82	59.15	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4963_1_binding_label.cond8.tsv	57	12	6	33	21.05	10.53	57.89	6	10.53
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2450_2_binding_label.cond8.tsv	140	35	8	97	25.0	5.71	69.29	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5146_1_binding_label.cond8.tsv	89	11	4	66	12.36	4.49	74.16	8	8.99
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1607_1_binding_label.cond8.tsv	161	116	17	25	72.05	10.56	15.53	3	1.86
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1990_1_binding_label.cond8.tsv	119	9	2	106	7.56	1.68	89.08	2	1.68
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3603_1_binding_label.cond8.tsv	133	22	1	109	16.54	0.75	81.95	1	0.75
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4942_1_binding_label.cond8.tsv	57	2	0	53	3.51	0.0	92.98	2	3.51
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2590_1_binding_label.cond8.tsv	71	5	16	44	7.04	22.54	61.97	6	8.45
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5094_1_binding_label.cond8.tsv	60	6	0	54	10.0	0.0	90.0	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_868_4_binding_label.cond8.tsv	131	81	16	27	61.83	12.21	20.61	7	5.34
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5204_1_binding_label.cond8.tsv	139	23	7	98	16.55	5.04	70.5	11	7.91
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4643_1_binding_label.cond8.tsv	45	2	2	40	4.44	4.44	88.89	1	2.22
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4026_1_binding_label.cond8.tsv	137	9	2	124	6.57	1.46	90.51	2	1.46
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1432_1_binding_label.cond8.tsv	87	4	0	83	4.6	0.0	95.4	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2753_1_binding_label.cond8.tsv	248	95	19	124	38.31	7.66	50.0	10	4.03
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5263_1_binding_label.cond8.tsv	248	47	5	185	18.95	2.02	74.6	11	4.44
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_971_2_binding_label.cond8.tsv	192	38	18	128	19.79	9.38	66.67	8	4.17
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1634_2_binding_label.cond8.tsv	172	66	12	87	38.37	6.98	50.58	7	4.07
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1393_1_binding_label.cond8.tsv	135	52	19	62	38.52	14.07	45.93	2	1.48
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3435_1_binding_label.cond8.tsv	88	1	0	84	1.14	0.0	95.45	3	3.41
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3670_1_binding_label.cond8.tsv	186	19	0	162	10.22	0.0	87.1	5	2.69
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3894_1_binding_label.cond8.tsv	293	26	10	253	8.87	3.41	86.35	4	1.37
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_405_2_binding_label.cond8.tsv	221	90	21	104	40.72	9.5	47.06	6	2.71
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2134_1_binding_label.cond8.tsv	128	10	6	108	7.81	4.69	84.38	4	3.12
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3533_1_binding_label.cond8.tsv	113	19	9	80	16.81	7.96	70.8	5	4.42
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2158_2_binding_label.cond8.tsv	231	11	9	203	4.76	3.9	87.88	8	3.46
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3775_1_binding_label.cond8.tsv	76	7	9	59	9.21	11.84	77.63	1	1.32
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2331_3_binding_label.cond8.tsv	50	29	5	14	58.0	10.0	28.0	2	4.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4925_2_binding_label.cond8.tsv	181	28	7	137	15.47	3.87	75.69	9	4.97
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4526_1_binding_label.cond8.tsv	77	20	2	51	25.97	2.6	66.23	4	5.19
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_999_1_binding_label.cond8.tsv	473	47	28	377	9.94	5.92	79.7	21	4.44
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3661_2_binding_label.cond8.tsv	134	39	6	85	29.1	4.48	63.43	4	2.99
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1251_1_binding_label.cond8.tsv	91	20	3	62	21.98	3.3	68.13	6	6.59
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2885_1_binding_label.cond8.tsv	45	9	2	27	20.0	4.44	60.0	7	15.56
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2669_1_binding_label.cond8.tsv	202	27	7	162	13.37	3.47	80.2	6	2.97
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4896_1_binding_label.cond8.tsv	108	14	4	86	12.96	3.7	79.63	4	3.7
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2220_1_binding_label.cond8.tsv	176	53	13	101	30.11	7.39	57.39	9	5.11
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1806_1_binding_label.cond8.tsv	107	52	7	33	48.6	6.54	30.84	15	14.02
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5214_3_binding_label.cond8.tsv	180	118	27	30	65.56	15.0	16.67	5	2.78
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2947_1_binding_label.cond8.tsv	52	10	0	42	19.23	0.0	80.77	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4546_1_binding_label.cond8.tsv	50	3	5	40	6.0	10.0	80.0	2	4.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1341_2_binding_label.cond8.tsv	103	41	4	53	39.81	3.88	51.46	5	4.85
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1527_1_binding_label.cond8.tsv	114	10	6	98	8.77	5.26	85.96	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1732_1_binding_label.cond8.tsv	146	16	1	120	10.96	0.68	82.19	9	6.16
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2514_2_binding_label.cond8.tsv	164	63	22	58	38.41	13.41	35.37	21	12.8
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2073_1_binding_label.cond8.tsv	46	29	3	13	63.04	6.52	28.26	1	2.17
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_381_2_binding_label.cond8.tsv	142	13	6	119	9.15	4.23	83.8	4	2.82
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1601_1_binding_label.cond8.tsv	104	7	3	90	6.73	2.88	86.54	4	3.85
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2697_2_binding_label.cond8.tsv	176	10	15	149	5.68	8.52	84.66	2	1.14
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_836_1_binding_label.cond8.tsv	119	24	7	82	20.17	5.88	68.91	6	5.04
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2682_1_binding_label.cond8.tsv	211	63	6	135	29.86	2.84	63.98	7	3.32
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4912_1_binding_label.cond8.tsv	149	13	7	125	8.72	4.7	83.89	4	2.68
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4757_1_binding_label.cond8.tsv	177	42	1	131	23.73	0.56	74.01	3	1.69
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5190_1_binding_label.cond8.tsv	125	26	3	92	20.8	2.4	73.6	4	3.2
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5372_1_binding_label.cond8.tsv	141	97	6	24	68.79	4.26	17.02	14	9.93
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5276_1_binding_label.cond8.tsv	47	2	2	42	4.26	4.26	89.36	1	2.13
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5378_1_binding_label.cond8.tsv	129	48	15	58	37.21	11.63	44.96	8	6.2
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3278_1_binding_label.cond8.tsv	68	31	4	33	45.59	5.88	48.53	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3036_1_binding_label.cond8.tsv	45	5	4	35	11.11	8.89	77.78	1	2.22
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5105_1_binding_label.cond8.tsv	119	9	4	101	7.56	3.36	84.87	5	4.2
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3646_1_binding_label.cond8.tsv	76	5	1	65	6.58	1.32	85.53	5	6.58
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2571_1_binding_label.cond8.tsv	70	4	1	59	5.71	1.43	84.29	6	8.57
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2052_1_binding_label.cond8.tsv	93	16	6	65	17.2	6.45	69.89	6	6.45
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1776_1_binding_label.cond8.tsv	210	61	6	134	29.05	2.86	63.81	9	4.29
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4071_1_binding_label.cond8.tsv	82	2	2	76	2.44	2.44	92.68	2	2.44
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4798_1_binding_label.cond8.tsv	143	100	22	18	69.93	15.38	12.59	3	2.1
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2933_1_binding_label.cond8.tsv	94	11	7	66	11.7	7.45	70.21	10	10.64
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3746_1_binding_label.cond8.tsv	174	72	4	92	41.38	2.3	52.87	6	3.45
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4717_1_binding_label.cond8.tsv	100	68	4	23	68.0	4.0	23.0	5	5.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3522_1_binding_label.cond8.tsv	120	11	5	102	9.17	4.17	85.0	2	1.67
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5116_1_binding_label.cond8.tsv	109	10	3	92	9.17	2.75	84.4	4	3.67
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4381_1_binding_label.cond8.tsv	91	14	6	68	15.38	6.59	74.73	3	3.3
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3780_1_binding_label.cond8.tsv	161	13	8	133	8.07	4.97	82.61	7	4.35
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2871_1_binding_label.cond8.tsv	75	17	2	56	22.67	2.67	74.67	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1746_1_binding_label.cond8.tsv	189	115	10	61	60.85	5.29	32.28	3	1.59
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2055_1_binding_label.cond8.tsv	137	55	15	64	40.15	10.95	46.72	3	2.19
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1566_1_binding_label.cond8.tsv	102	3	1	83	2.94	0.98	81.37	15	14.71
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1040_2_binding_label.cond8.tsv	93	31	9	48	33.33	9.68	51.61	5	5.38
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5012_1_binding_label.cond8.tsv	83	7	4	70	8.43	4.82	84.34	2	2.41
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2874_1_binding_label.cond8.tsv	185	31	15	131	16.76	8.11	70.81	8	4.32
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1795_1_binding_label.cond8.tsv	115	9	8	96	7.83	6.96	83.48	2	1.74
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1274_3_binding_label.cond8.tsv	115	75	11	21	65.22	9.57	18.26	8	6.96
